user,type_bool,summary_bytes,total_byte_change,addition_or_deletion,isBotEdit,isMinor,isUnpatrolled,isNew,no_of_edits
05:A601:7013:400:400C:449F:C81F:DACA,1,60,46,1,0,0,0,0,1
Lowercase sigmabot III,1,65,2596,1,1,1,0,0,774
Lowercase sigmabot III,1,76,2596,0,1,1,0,0,774
Explicit,1,93,29,0,0,0,0,0,27
GreenC bot,1,137,188,1,1,1,0,0,468
Fixuture,0,106,24,1,0,0,0,0,316
Ping08,1,26,87,1,0,0,0,0,12
Besteirense,1,20,175,1,0,0,0,0,1
Freyjadour,1,134,177,0,0,0,0,0,7
Explicit,1,93,29,0,0,0,0,0,28
.224.250.176,1,42,107,1,0,0,0,0,13
GreenC bot,1,137,202,1,1,1,0,0,471
GreenC bot,1,137,89,1,1,1,0,0,471
GreenC bot,1,137,489,1,1,1,0,0,471
Timmyshin,1,115,19,0,0,1,0,0,23
AlphaBetaGamma01,1,29,4,0,0,1,0,0,22
DadaNeem,1,43,8,1,0,1,0,0,44
Vrie0006,1,26,9,1,0,0,0,0,11
Timmyshin,1,94,37,0,0,1,0,0,24
GreenC bot,1,137,168,1,1,1,0,0,472
AustralianRupert,1,84,533,1,0,0,0,0,57
Timmyshin,1,90,14,0,0,1,0,0,25
01:152:2:8C9E:DC26:DE13:8F75:ED38,1,0,3,1,0,0,0,0,9
01:586:8100:64C0:A8BD:816E:EFE1:9AF5,1,0,224,1,0,0,0,0,3
HariKrishna123,1,0,34,0,0,0,0,0,15
WikiEditorial101,1,23,4,0,0,0,0,0,23
MozzazzoM,1,36,447,1,0,0,0,0,52
Abdullavellore,1,22,146,0,0,0,0,0,1
01:188:1:AEA0:65F5:930C:B0B2:CD63,1,30,649,1,0,0,0,0,62
Timmyshin,1,97,19,0,0,1,0,0,26
Pyrope,1,134,15,0,0,1,0,0,32
05:A000:CF86:9900:701D:A2E4:B538:7BE,1,11,18,1,0,0,0,0,4
BrownHairedGirl,1,34,0,0,0,1,0,0,1384
MisterCake,1,0,223,1,0,0,0,0,244
GreenC bot,1,137,98,1,1,1,0,0,473
Dthomsen8,1,63,1320,1,0,0,0,0,80
Lowercase sigmabot III,1,60,2362,1,1,1,0,0,775
MisterCake,0,0,18,0,0,0,0,0,245
GreenC bot,1,137,102,1,1,1,0,0,474
Lowercase sigmabot III,1,56,431,1,1,1,0,0,776
GreenC bot,1,137,332,1,1,1,0,0,475
01:188:1:AEA0:65F5:930C:B0B2:CD63,1,4,790,1,0,0,1,1,63
Found5dollar,1,15,97,1,0,0,0,0,1
01:586:8100:64C0:A8BD:816E:EFE1:9AF5,1,0,224,1,0,0,0,0,4
EurovisionNim,1,3,66,1,0,0,0,0,45
2.136.240.130,1,60,1,0,0,0,0,0,2
Explicit,1,11,88,1,0,0,0,1,29
GreenC bot,1,137,54,1,1,1,0,0,477
GreenC bot,1,137,235,1,1,1,0,0,477
.113.110.117,1,119,58,0,0,0,0,0,1
InternetArchiveBot,1,59,180,1,1,0,0,0,3898
InternetArchiveBot,0,64,1089,1,1,0,0,0,3898
Explicit,1,11,88,1,0,0,0,1,30
GreenC bot,1,137,151,1,1,1,0,0,478
.161.196.21,1,26,42,1,0,0,0,0,7
Jonesey95,1,129,364,0,0,1,0,0,153
GreenC bot,1,137,40,1,1,1,0,0,479
Bobnorwal,1,87,2,1,0,0,0,0,10
BOT-Superzerocool,1,78,7,0,1,1,0,0,121
5.138.176.87,1,14,67,1,0,0,0,0,2
Explicit,1,11,88,1,0,0,0,1,31
Lingzhi,1,2,5,1,0,0,0,0,21
Carrite,1,29,193,1,0,0,0,0,11
Rukkoz,1,13,6,1,0,0,0,0,4
Riceissa,1,9,0,0,0,0,0,0,11
Siuenti,1,16,19,1,0,0,0,0,28
GreenC bot,1,137,256,1,1,1,0,0,480
InternetArchiveBot,1,61,508,1,1,0,0,0,3899
Jonesey95,1,103,70,0,0,1,0,0,154
Hurleyboy,1,0,2,1,0,0,0,0,1
GreenC bot,1,137,87,1,1,1,0,0,481
02:306:367D:2670:382F:4294:E2D3:AC68,1,97,407,0,0,0,0,0,1
B-bot,1,36,373,1,1,0,0,0,391
Gderrin,1,32,530,1,0,0,0,1,4
Lowercase sigmabot III,1,73,9852,0,1,1,0,0,777
Reddogsix,1,35,226,0,0,0,0,0,90
Bruticus902,1,27,49,1,0,0,0,0,3
GreenC bot,1,137,189,1,1,1,0,0,482
Riceissa,1,16,18,1,0,0,0,0,12
Shenme,1,26,0,0,0,1,0,0,31
Eagle4000,1,34,33,1,0,0,0,0,78
Gronk Oz,1,37,641,1,0,0,0,0,19
GreenC bot,1,137,137,1,1,1,0,0,483
Ultimateria,1,58,52,1,0,0,0,0,73
01:CC:4101:EF00:992:B6E4:2050:15CB,1,0,22,0,0,0,0,0,3
Jonesey95,1,103,130,0,0,1,0,0,155
.172.87.210,1,20,10,0,0,0,0,0,1
Lowercase sigmabot III,1,66,734,0,1,1,0,0,778
Bertaut,1,9,108,1,0,0,0,0,13
GreenC bot,1,137,201,1,1,1,0,0,484
Cblambert,1,79,1,0,0,0,0,0,12
Reddogsix,1,65,215,1,0,0,0,0,92
Reddogsix,1,67,3136,1,0,0,1,1,92
4.147.224.253,1,28,118,0,0,0,0,0,1
GreenC bot,1,137,77,1,1,1,0,0,486
GreenC bot,1,137,105,1,1,1,0,0,486
Dthomsen8,0,0,24,1,0,0,0,0,81
6.110.242.175,1,12,16,0,0,0,0,0,3
.161.196.21,1,26,284,0,0,0,0,0,8
Jonesey95,1,103,128,0,0,1,0,0,156
Amphytrite,1,43,8,0,0,1,0,0,2
Cyberbot I,1,75,0,0,1,0,0,0,1177
AvicBot,1,57,0,0,1,1,0,0,713
GreenC bot,1,137,489,1,1,1,0,0,487
Ukiss2ne14lyfe,1,10,104,1,0,0,0,0,29
GreenC bot,1,137,48,1,1,1,0,0,489
GreenC bot,1,137,114,1,1,1,0,0,489
Jabberjawjapan,1,53,59,1,0,0,0,0,67
.80.94.47,1,13,71,1,0,0,0,0,1
PalmerTheGolfer,1,0,18,1,0,0,0,0,88
GreenC bot,1,137,73,1,1,1,0,0,491
GreenC bot,1,137,254,1,1,1,0,0,491
01:152:2:8C9E:DC26:DE13:8F75:ED38,1,0,7,1,0,0,0,0,10
Sue Kastle,1,0,117,1,0,0,0,0,2
Leon103102,1,0,4,0,0,0,0,0,31
Grahamec,1,0,16402,1,0,1,0,0,90
GreenC bot,1,137,80,1,1,1,0,0,492
01:569:70DD:7500:39EA:19D8:DF90:EF4D,1,0,18,0,0,0,0,0,13
InternetArchiveBot,1,59,94,1,1,0,0,0,3901
InternetArchiveBot,0,64,1047,1,1,0,0,0,3901
.139.241.85,1,0,1,0,0,0,0,0,2
Xaosflux,1,16,1078,1,0,0,0,0,36
Wira rhea,1,8,549,0,0,1,0,0,10
Elinruby,1,58,4,1,0,0,0,0,14
.101.79.28,1,16,22,1,0,0,0,0,52
01:44:C502:26B0:D0EE:6C02:F5B3:A3F3,1,0,6,0,0,0,0,0,2
GreenC bot,1,137,100,1,1,1,0,0,493
Jowie Wong,1,18,74,1,0,0,0,0,4
AlphaBetaGamma01,1,20,3,1,0,1,0,0,23
00:8807:8603:1200:D4C4:9828:F044:A5CC,1,19,352,0,0,0,0,0,1
ListeriaBot,1,21,399,1,1,1,0,0,247
B-bot,1,36,364,1,1,0,0,0,392
SQGibbon,1,75,956,1,0,0,1,1,5
AvicBot,1,57,1,1,1,1,0,0,714
GreenC bot,1,137,148,1,1,1,0,0,494
Hmains,1,75,10,0,0,1,0,0,121
.3.187.236,1,0,0,0,0,0,0,0,1
01:569:70DD:7500:39EA:19D8:DF90:EF4D,1,0,29,0,0,0,0,0,14
Cynulliad3,1,7,3,1,0,1,0,0,154
GreenC bot,1,137,43,1,1,1,0,0,495
Starcheerspeaksnewslostwars,1,16,4,0,0,0,0,0,187
GreenC bot,1,137,457,1,1,1,0,0,496
Johnpacklambert,1,129,8,1,0,0,0,0,1163
Cyberbot I,1,75,0,0,1,0,0,0,1178
Ish ishwar,1,38,35,1,0,0,0,0,130
Starcheerspeaksnewslostwars,1,66,38,1,0,0,0,0,188
S9929527I,1,10,0,0,0,0,0,0,4
AvicBot,1,57,0,0,1,1,0,0,715
Shepsil22,1,0,58,1,0,0,0,0,3
GreenC bot,1,137,67,1,1,1,0,0,497
5.207.180.40,1,16,152,1,0,0,0,0,2
Wira rhea,1,11,227,0,0,1,0,0,11
DatBot,1,105,0,0,0,0,0,0,124
05:A000:1403:8075:4E6:69E:56C1:C748,1,0,0,0,0,0,0,0,1
B-bot,1,131,45,1,1,0,0,0,393
GreenC bot,1,137,182,1,1,1,0,0,498
InternetArchiveBot,1,59,176,1,1,0,0,0,3902
.153.11.49,1,0,11,1,0,0,0,0,1
Shenme,1,26,0,0,0,1,0,0,32
GreenC bot,1,137,56,1,1,1,0,0,499
Neilw20,1,20,18,1,0,0,0,0,1
InternetArchiveBot,0,64,1092,1,1,0,0,0,3903
AlphaBetaGamma01,1,20,0,0,0,1,0,0,24
"John ""Hannibal"" Smith",1,85,91,1,0,0,0,0,27
GreenC bot,1,137,1306,1,1,1,0,0,502
GreenC bot,1,137,48,1,1,1,0,0,502
GreenC bot,1,137,73,1,1,1,0,0,502
Howpper,1,11,50,1,0,0,0,0,5
.172.61.65,1,0,176,0,0,0,0,0,1
Fodbold-fan,1,0,73,1,0,0,0,0,63
Jonesey95,1,103,80,0,0,1,0,0,157
.226.154.232,1,0,1,0,0,0,0,0,1
GreenC bot,1,137,54,1,1,1,0,0,503
44hhhh,1,27,165,1,0,1,0,0,13
GreenC bot,1,137,82,1,1,1,0,0,504
.145.123.247,1,26,4,1,0,0,0,0,3
7.247.86.13,1,17,6,1,0,0,0,0,5
MagicatthemovieS,1,82,39,1,0,0,0,0,54
PalmerTheGolfer,1,13,1,1,0,0,0,0,89
RJFJR,1,7,0,0,0,0,0,0,47
Fixuture,0,130,58,1,0,0,0,0,317
01:470:E58B:1:90FC:CA7A:7589:7C,1,67,56,1,0,0,0,0,1
Jonesey95,1,103,36,0,0,1,0,0,158
Lowercase sigmabot III,1,62,1514,1,1,1,0,0,779
Wiki13565,1,53,0,0,0,1,0,0,3
Espresso Addict,1,27,5,1,0,1,0,0,61
.80.94.47,1,13,71,1,0,0,0,0,2
01:152:2:8C9E:DC26:DE13:8F75:ED38,1,0,3,0,0,0,0,0,11
WikiPedant,1,82,6,1,0,0,0,0,12
Lowercase sigmabot III,1,70,1514,0,1,1,0,0,780
RekishiEJ,1,56,23,1,0,0,0,0,7
Johnpacklambert,1,129,8,1,0,0,0,0,1164
GreenC bot,1,137,58,1,1,1,0,0,505
B-bot,1,115,1116,1,1,0,0,0,394
Jowie Wong,1,18,98,1,0,0,0,0,5
Gilliam,1,134,1,0,0,1,0,0,261
ArcticStudios,1,0,2082,1,0,0,0,0,1
RobokoBot,1,33,23,1,1,1,0,0,148
Jason C.K.,1,16,48,1,0,0,0,0,24
Freyjadour,1,0,19,1,0,0,0,0,8
DBZFan30,1,0,13,1,0,1,0,0,11
GreenC bot,1,138,1915,1,1,1,0,0,507
GreenC bot,1,137,87,1,1,1,0,0,507
GreenC bot,1,137,103,1,1,1,0,0,508
MarnetteD,1,32,4969,1,0,0,0,0,36
02:306:CCC5:99C0:8518:BCB5:281E:97E5,1,54,31,1,0,0,0,0,1
GreenC bot,1,137,1003,1,1,1,0,0,510
GreenC bot,1,137,63,1,1,1,0,0,510
Ultimateria,1,198,201,1,0,0,0,1,74
GreenC bot,1,138,2673,1,1,1,0,0,512
GreenC bot,1,137,118,1,1,1,0,0,512
Cyberbot I,1,75,0,0,1,0,0,0,1180
Cyberbot I,1,159,0,0,1,1,0,0,1180
Ultimateria,1,64,80,1,0,0,0,1,75
Helaine (Wiki Ed),1,42,14938,1,0,0,1,1,13
GreenC bot,1,137,61,1,1,1,0,0,513
Sue Kastle,1,14,36,1,0,0,0,0,3
Hugo999,1,20,32,0,0,0,0,0,323
GreenC bot,1,137,370,1,1,1,0,0,514
B-bot,1,36,353,1,1,0,0,0,395
Rogerthat3434,1,28,18,0,0,0,0,0,2
Ish ishwar,1,7,29,1,0,0,0,0,131
Helaine (Wiki Ed),1,42,0,0,0,0,0,0,14
Johnpacklambert,1,85,61,0,0,0,0,0,1165
NellyOriginPMOD,1,18,7,1,0,0,0,0,2
Kiwima,1,198,264,1,0,0,0,1,26
7.247.86.13,1,23,4,0,0,0,0,0,6
GreenC bot,1,137,384,1,1,1,0,0,516
GreenC bot,1,137,222,1,1,1,0,0,516
3.122.116.236,1,34,4,1,0,0,0,0,1
InternetArchiveBot,1,59,42,1,1,0,0,0,3904
GreenC bot,1,137,47,1,1,1,0,0,517
Deor,1,84,48,0,0,0,0,0,21
.200.229.107,1,25,16,1,0,0,0,0,4
InternetArchiveBot,0,64,1076,1,1,0,0,0,3905
Lowercase sigmabot III,1,56,2335,1,1,1,0,0,782
Lowercase sigmabot III,1,65,2335,0,1,1,0,0,782
Saruhikofushimis,1,80,18,0,0,1,0,0,1
GreenC bot,1,137,124,1,1,1,0,0,518
Floatjon,1,169,52,0,0,0,0,0,3
MisterCake,1,0,202,1,0,0,0,0,246
GreenC bot,1,137,714,1,1,1,0,0,521
GreenC bot,1,137,56,1,1,1,0,0,521
GreenC bot,1,137,96,1,1,1,0,0,521
Starcheerspeaksnewslostwars,1,21,3,1,0,0,0,0,189
3.122.116.236,1,14,4,1,0,0,0,0,2
GreenC bot,1,137,61,1,1,1,0,0,522
01:569:70DD:7500:39EA:19D8:DF90:EF4D,1,0,2,1,0,0,0,0,15
Capitalismojo,1,177,11,0,0,0,0,0,1
Cyberbot I,1,94,0,0,1,0,0,0,1181
Shenme,1,26,0,0,0,1,0,0,33
Hmains,1,75,3,0,0,1,0,0,122
BrownHairedGirl,1,68,49,1,0,0,0,0,1385
Grondemar,1,46,918,1,0,0,0,0,24
GreenC bot,1,137,146,1,1,1,0,0,523
B-bot,1,36,363,1,1,0,0,0,396
Shaded0,1,155,643,0,0,0,0,0,52
MisterCake,0,0,18,0,0,0,0,0,247
RJFJR,1,7,0,0,0,0,0,0,48
Xaosflux,1,55,230,1,0,0,0,0,37
Lowercase sigmabot III,1,56,798,1,1,1,0,0,784
Lowercase sigmabot III,1,65,798,0,1,1,0,0,784
GreenC bot,1,137,144,1,1,1,0,0,524
02:304:B1CB:79E0:C0A9:5C70:278:DE6D,1,0,23,0,0,0,0,0,1
01:601:C602:1F60:44FB:A49C:A905:EF9,1,32,10,1,0,0,0,0,1
Hewkiivorox,1,14,295,0,0,0,0,0,10
Elinruby,1,53,2,1,0,0,0,0,15
Netherzone,1,24,328,1,0,0,0,0,71
7.247.86.13,1,19,5,0,0,0,0,0,7
SWP13,1,49,290,0,0,0,0,0,40
Grv8383,1,0,29,1,0,1,0,0,7
DadaNeem,1,60,4,1,0,0,0,0,45
Eagle4000,1,37,33,1,0,0,0,0,79
GreenC bot,1,137,441,1,1,1,0,0,525
Cyberbot I,1,75,1,0,1,0,0,0,1182
InternetArchiveBot,0,64,1279,1,1,0,0,0,3906
UsamaSheikh1,1,0,17,1,0,0,0,0,7
GreenC bot,1,137,95,1,1,1,0,0,526
Helaine (Wiki Ed),1,42,0,0,0,0,0,0,15
GreenC bot,1,137,74,1,1,1,0,0,527
01:647:4780:1FF6:F40E:1F79:ED0F:B628,1,19,189,1,0,0,0,0,1
GreenC bot,1,137,143,1,1,1,0,0,529
GreenC bot,1,137,198,1,1,1,0,0,529
Johnbod,1,22,486,1,0,0,0,0,47
Jim1138,1,64,1138,1,0,0,1,1,134
Jonesey95,1,103,160,0,0,1,0,0,159
Hmains,1,75,1,0,0,1,0,0,123
AnomieBOT,1,25,447,1,0,0,0,0,1266
Dthomsen8,1,68,30,1,0,0,0,0,82
Found5dollar,1,47,569,1,0,0,0,0,2
Mattbrundage,1,74,1,0,0,0,0,0,3
GreenC bot,1,137,334,1,1,1,0,0,530
Ealdgyth,0,32,346,1,0,0,0,0,26
B-bot,1,129,1144,1,1,0,0,0,397
01:CC:4101:EF00:992:B6E4:2050:15CB,1,0,95,1,0,0,0,0,4
2.160.116.42,1,13,1,0,0,0,0,0,1
Infernohunter,1,13,71,1,0,1,0,0,1
Hawkeye7,0,48,494,1,0,0,0,0,42
GreenC bot,1,137,53,1,1,1,0,0,531
9.144.30.164,1,22,7,0,0,0,0,0,51
Jim1138,1,127,54,0,0,1,0,0,136
Jim1138,1,55,1115,1,0,0,1,1,136
MarnetteD,1,19,7082,0,0,0,0,0,37
GreenC bot,1,137,108,1,1,1,0,0,533
GreenC bot,1,137,58,1,1,1,0,0,533
Ultimateria,1,18,93,1,0,0,0,0,76
Jonesey95,1,103,61,0,0,1,0,0,160
MisterCake,0,0,18,0,0,0,0,0,248
4.147.224.253,1,0,6,1,0,0,0,0,2
GreenC bot,1,137,458,1,1,1,0,0,535
GreenC bot,1,138,1037,1,1,1,0,0,535
GreenC bot,1,137,60,1,1,1,0,0,536
.172.87.210,1,20,6,0,0,0,0,0,2
.49.114.212,1,31,3,1,0,0,0,0,3
3.99.197.169,1,0,1,1,0,0,0,0,1
Jonesey95,1,103,53,0,0,1,0,0,161
AirEnthusiast,1,60,1274,0,0,0,0,0,9
.48.194.23,1,29,1,1,0,0,0,0,1
Paige Matheson,0,24,737,1,0,0,0,0,6
GreenC bot,1,137,346,1,1,1,0,0,537
RJFJR,1,7,0,0,0,0,0,0,49
OlEnglish,1,64,37,1,0,0,0,0,29
Doremo,1,6,249,1,0,0,0,0,12
Helaine (Wiki Ed),1,42,14938,1,0,0,1,1,16
Jytdog,1,127,43,1,0,1,0,0,117
PalmerTheGolfer,1,13,2,0,0,0,0,0,90
GreenC bot,1,137,55,1,1,1,0,0,538
BrownHairedGirl,1,133,10,1,0,1,0,0,1386
3.217.205.130,1,79,45,1,0,0,0,0,1
BrownHairedGirl,1,133,9,1,0,1,0,0,1387
Widefox,1,61,45,1,0,0,0,0,49
Paige Matheson,0,12,2,0,0,0,0,0,7
Davey7865,1,0,61,1,0,0,0,0,1
Starcheerspeaksnewslostwars,1,43,2,0,0,0,0,0,190
.220.216.251,1,16,8,1,0,0,0,0,4
GreenC bot,1,137,1008,1,1,1,0,0,541
GreenC bot,1,137,114,1,1,1,0,0,541
GreenC bot,1,137,36,1,1,1,0,0,541
GreenC bot,1,137,36,1,1,1,0,0,543
GreenC bot,1,137,249,1,1,1,0,0,543
RJFJR,1,7,0,0,0,0,0,0,50
Yash!,1,15,928,1,0,0,0,0,16
Infernohunter,1,13,71,1,0,0,0,0,2
GreenC bot,1,137,43,1,1,1,0,0,544
Katelynnmarie4,1,0,31,1,0,0,0,0,2
Carrite,1,43,479,1,0,0,0,0,12
Hack,1,36,714,1,0,0,0,0,19
Cyberbot I,1,58,0,0,1,0,0,0,1183
0.42.217.15,1,0,0,0,0,0,0,0,1
GreenC bot,1,137,119,1,1,1,0,0,545
Kabaumann,1,27,2547,1,0,0,0,0,1
GreenC bot,1,137,63,1,1,1,0,0,546
Katelynnmarie4,1,103,34,1,0,0,0,0,3
Kousik bhattacharya,1,0,55,1,0,0,0,0,1
GreenC bot,1,137,163,1,1,1,0,0,547
8.93.144.62,1,0,0,0,0,0,0,0,1
Jerry Otoya,1,17,45,1,0,0,0,0,8
Wikicontributor12,1,167,8,0,0,0,0,0,21
GreenC bot,1,137,156,1,1,1,0,0,549
GreenC bot,1,137,123,1,1,1,0,0,549
Numerounovedant,1,6,2,1,0,0,0,0,29
GreenC bot,1,137,79,1,1,1,0,0,550
Loopy30,1,19,4,0,0,1,0,0,78
.189.155.103,1,16,46,1,0,0,0,0,9
Toreeva,1,17,291,1,0,0,0,0,3
GreenC bot,1,137,134,1,1,1,0,0,552
GreenC bot,1,137,62,1,1,1,0,0,552
RJFJR,1,7,0,0,0,0,0,0,51
.44.98.2,1,0,22,0,0,0,0,0,17
Benjaminikuta,0,28,235,1,0,0,0,0,4
6.152.182.8,1,20,1,0,0,0,0,0,56
Bertaut,1,9,50,1,0,0,0,0,14
SnapSnap,1,13,16,1,0,0,0,0,24
Aodhdubh,1,15,5,1,0,1,0,0,3
GreenC bot,1,137,251,1,1,1,0,0,553
Doug butler,1,18,13,0,0,0,0,0,43
.63.167.238,1,0,38,1,0,0,0,0,3
Jdforrester,1,37,130,0,0,0,0,0,7
Ultimateria,1,3,107,1,0,0,0,0,77
Kellymoat,1,127,14,1,0,1,0,0,77
.44.193.174,1,0,4,0,0,0,0,0,43
Materialscientist,1,0,150,1,0,0,0,0,861
Cyberbot I,1,75,0,0,1,0,0,0,1184
Kiwima,1,198,359,1,0,0,0,1,27
Ridgeknt76,1,0,69,1,0,0,0,0,1
Legobot,1,101,148,1,1,0,0,0,400
MusikBot,1,51,34,0,1,1,0,0,52
Cynulliad3,1,45,22,0,0,0,0,0,155
.162.203.149,1,21,33,1,0,0,0,0,1
Helper V1,1,0,160,1,0,0,0,0,7
01:640:8300:1030:8D27:70DE:F0D4:359A,1,29,0,0,0,0,0,0,1
Shenme,1,39,0,0,0,1,0,0,34
GreenC bot,1,137,136,1,1,1,0,0,554
Hewkiivorox,1,25,36,1,0,0,0,0,11
GreenC bot,1,137,73,1,1,1,0,0,555
Oshwah,1,164,2339,1,0,0,0,1,357
Ultimateria,1,3,106,1,0,0,0,0,78
2.198.75.251,1,16,105,1,0,0,0,0,1
Cyberbot I,1,58,0,0,1,0,0,0,1185
GreenC bot,1,137,113,1,1,1,0,0,557
GreenC bot,1,137,167,1,1,1,0,0,557
Gulumeemee,1,19,32,1,0,0,0,0,18
GreenC bot,1,137,467,1,1,1,0,0,558
01:CC:4101:EF00:992:B6E4:2050:15CB,1,28,1,0,0,0,0,0,5
GreenC bot,1,137,91,1,1,1,0,0,559
.44.98.2,1,21,15,1,0,0,0,0,18
9.144.30.164,1,17,17,0,0,0,0,0,52
Infernohunter,1,13,57,1,0,0,0,0,3
GreenC bot,1,137,344,1,1,1,0,0,560
B-bot,1,131,45,1,1,0,0,0,398
7.247.191.190,1,0,40,1,0,0,0,0,1
Found5dollar,1,19,156,1,0,0,0,0,3
00:8800:3080:8370:49AC:70AD:8B91:B548,1,12,22,1,0,0,0,0,48
Bearcat,1,26,422,0,0,0,0,0,620
Jonesey95,1,103,2,0,0,1,0,0,162
WikiEditorial101,1,50,20,1,0,0,0,0,24
.30.99.231,1,15,10,1,0,0,0,0,5
Bertaut,1,9,0,0,0,0,0,0,15
AnomieBOT,1,41,18,1,1,1,0,0,1267
GreenC bot,1,137,62,1,1,1,0,0,564
GreenC bot,1,137,232,1,1,1,0,0,564
GreenC bot,1,137,347,1,1,1,0,0,564
GreenC bot,1,137,38,1,1,1,0,0,564
OlEnglish,1,28,272,0,0,1,0,0,30
BrownHairedGirl,1,28,43,0,0,0,0,0,1388
Anukant,1,0,8,0,0,0,0,0,2
9.144.30.164,1,22,0,0,0,0,0,0,53
Starcheerspeaksnewslostwars,1,113,2,1,0,0,0,0,191
HopsonRoad,1,29,434,1,0,0,0,0,51
Kiwima,1,12,26,0,0,0,0,0,28
.131.53.242,1,12,53,1,0,0,0,0,1
GreenC bot,1,137,75,1,1,1,0,0,565
PalmerTheGolfer,1,13,5,1,0,0,0,0,91
6.45.181.108,1,52,0,0,0,0,0,0,1
Jbl1975,1,25,0,0,0,0,0,0,2
Masem,1,61,262,1,0,0,0,0,38
GreenC bot,1,137,190,1,1,1,0,0,566
JarrahTree,0,3,65,1,0,0,0,1,92
Bluetongue1,1,19,72,0,0,0,0,0,1
Jerry Otoya,1,58,35,1,0,0,0,0,9
Churaru,1,0,4,1,0,0,0,0,1
GreenC bot,1,137,160,1,1,1,0,0,567
Amalthea (bot),1,58,0,0,1,0,0,0,200
Cyberbot I,1,167,45,1,1,1,0,0,1186
Bong009,1,0,23,1,0,1,0,0,4
Bearcat,1,26,2,1,0,0,0,0,621
KnightxxArrow,1,31,21,1,0,0,0,0,1
GreenC bot,1,137,47,1,1,1,0,0,569
GreenC bot,1,137,116,1,1,1,0,0,569
Hewkiivorox,1,25,1,0,0,0,0,0,12
6.170.4.182,1,0,0,0,0,0,0,0,1
Roy Bateman,1,23,1149,0,0,0,0,0,7
MisterCake,1,0,628,1,0,0,0,0,249
Neurophysics,1,0,875,1,0,0,0,0,3
WarMachineWildThing,1,194,6,0,0,0,0,0,66
BrownHairedGirl,1,114,7,1,0,0,0,0,1389
B-bot,1,111,1108,1,1,0,0,0,399
Jonesey95,1,103,30,0,0,1,0,0,163
GreenC bot,1,137,62,1,1,1,0,0,570
Dthomsen8,0,0,45,1,0,0,0,0,83
Jonesey95,1,103,98,0,0,1,0,0,164
Leon103102,1,0,2,1,0,0,0,0,32
GreenC bot,1,137,74,1,1,1,0,0,572
GreenC bot,1,137,194,1,1,1,0,0,572
Beyond My Ken,1,0,5,1,0,0,0,0,137
InternetArchiveBot,1,59,43,1,1,0,0,0,3907
Tobyjamesaus,1,0,650,1,0,0,0,0,35
.103.5.37,1,21,18,1,0,0,0,0,1
Rosiestep,1,77,49,1,0,0,0,0,89
Drwoo217,1,16,1448,1,0,1,0,0,10
.130.212.84,1,14,0,0,0,0,0,0,1
Sylvain1972,1,40,1,0,0,0,0,0,1
Jim1138,1,4,343,1,0,0,0,0,137
01:CC:4101:EF00:992:B6E4:2050:15CB,1,30,1,1,0,0,0,0,6
Lowercase sigmabot III,1,112,3148,0,1,1,0,0,785
9.248.59.153,1,0,1,1,0,0,0,0,1
05:205:E:F594:45BD:7283:C85F:2775,1,0,2,1,0,0,0,0,1
Jjaey,1,0,59,1,0,0,0,0,95
GreenC bot,1,137,150,1,1,1,0,0,574
GreenC bot,1,137,91,1,1,1,0,0,574
Carrite,0,22,182,1,0,0,0,1,13
01:18E:C501:49D0:FDE6:3A82:1C17:925B,1,0,1,1,0,0,0,0,1
Pepper,1,9,6881,1,0,0,1,1,25
Jonesey95,1,103,49,0,0,1,0,0,165
Gsh58,1,106,364,0,0,0,0,0,2
Beyond My Ken,1,32,0,0,0,0,0,0,138
Gotra68,1,0,12,1,0,0,0,0,4
Cyberbot I,1,75,0,0,1,0,0,0,1188
Cyberbot I,1,167,31,1,1,1,0,0,1188
Wikicontributor12,1,77,176,0,0,0,0,0,22
.186.70.89,1,10,0,0,0,0,0,0,1
6.170.4.182,1,0,0,0,0,0,0,0,2
3.35.33.154,1,12,15,0,0,0,0,0,1
GreenC bot,1,137,486,1,1,1,0,0,577
GreenC bot,1,137,35,1,1,1,0,0,577
GreenC bot,1,137,67,1,1,1,0,0,577
Dat Gee,1,0,245,1,0,1,0,0,5
.178.164.227,1,29,34,0,0,0,0,0,1
Jonesey95,1,103,85,0,0,1,0,0,166
Wcherowi,1,194,5,0,0,0,0,0,9
Michael Goodyear,1,5,465,1,0,0,0,0,75
GreenC bot,1,137,62,1,1,1,0,0,578
.92.255.118,1,0,25,1,0,0,0,0,1
Oranjelo100,1,7,10,1,0,0,0,0,46
KnightxxArrow,1,25,45,0,0,0,0,0,2
Mandruss,1,64,15,0,0,0,0,0,61
GreenC bot,1,137,68,1,1,1,0,0,580
GreenC bot,1,137,268,1,1,1,0,0,580
HopsonRoad,1,4,415,1,0,1,0,0,52
Floatjon,1,43,39,0,0,0,0,0,4
Bagumba,1,32,619,1,0,0,0,0,12
EurovisionNim,1,3,93,1,0,0,0,0,46
Rosiestep,1,73,45,1,0,0,0,0,90
B-bot,1,104,1094,1,1,0,0,0,400
Aodhdubh,1,15,4,1,0,1,0,0,4
RobokoBot,1,30,96,1,1,1,0,0,149
01:CC:4101:EF00:992:B6E4:2050:15CB,1,0,1,1,0,0,0,0,7
GreenC bot,1,137,156,1,1,1,0,0,583
GreenC bot,1,137,122,1,1,1,0,0,583
GreenC bot,1,137,277,1,1,1,0,0,583
